user_id,signup_date,user_segment,state,age_group,tenure_days
USR001638,2023-11-17,Power,West Bengal,45-59,1015
USR001639,2025-06-14,Power,Telangana,35-44,440
USR001640,2023-06-11,Occasional,Karnataka,25-34,1174
USR001641,2023-10-11,Frequent,West Bengal,18-24,1052
USR001642,2023-04-28,Power,Telangana,25-34,1218
USR001643,2023-07-25,Occasional,Gujarat,25-34,1130
USR001644,2023-02-21,Frequent,Karnataka,18-24,1284
USR001645,2025-09-21,Frequent,Karnataka,45-59,341
USR001646,2023-03-18,New,Uttar Pradesh,25-34,1259
USR001647,2026-01-18,Frequent,Rajasthan,18-24,222
USR001648,2026-02-26,Frequent,Uttar Pradesh,25-34,183
USR001649,2024-10-07,Occasional,Karnataka,25-34,690
USR001650,2023-12-19,New,Haryana,25-34,983
USR001651,2023-03-19,Power,Uttar Pradesh,25-34,1258
USR001652,2025-10-14,Power,Telangana,35-44,318
USR001653,2025-12-19,Power,Tamil Nadu,25-34,252
USR001654,2024-02-11,Frequent,West Bengal,25-34,929
USR001655,2025-04-29,Occasional,Rajasthan,35-44,486
USR001656,2023-07-29,Occasional,Telangana,45-59,1126
USR001657,2023-11-01,Occasional,Uttar Pradesh,45-59,1031
USR001658,2025-09-20,Frequent,Uttar Pradesh,18-24,342
USR001659,2023-12-23,Frequent,Telangana,18-24,979
USR001660,2025-11-21,Frequent,Haryana,18-24,280
USR001661,2026-03-10,Power,Haryana,25-34,171
USR001662,2023-01-31,New,Uttar Pradesh,18-24,1305
USR001663,2025-06-01,Power,Delhi,18-24,453
USR001664,2025-08-14,New,West Bengal,35-44,379
USR001665,2026-01-12,Power,Karnataka,18-24,228
USR001666,2023-04-23,Power,Maharashtra,25-34,1223
USR001667,2024-06-15,New,Rajasthan,45-59,804
USR001668,2023-06-21,Occasional,Haryana,25-34,1164
USR001669,2025-10-30,Power,Haryana,25-34,302
USR001670,2023-10-28,Power,Karnataka,60+,1035
USR001671,2023-02-15,Frequent,Rajasthan,25-34,1290
USR001672,2024-08-16,Power,Rajasthan,18-24,742
USR001673,2023-05-25,Power,Telangana,45-59,1191
USR001674,2024-09-14,Frequent,Delhi,35-44,713
USR001675,2025-07-13,Power,Gujarat,25-34,411
USR001676,2024-04-22,Frequent,West Bengal,60+,858
USR001677,2025-02-04,Occasional,Maharashtra,25-34,570
USR001678,2023-05-07,Power,Uttar Pradesh,25-34,1209
USR001679,2025-05-07,Frequent,West Bengal,25-34,478
USR001680,2024-01-04,Power,Telangana,25-34,967
USR001681,2024-09-05,Frequent,Karnataka,35-44,722
USR001682,2023-06-22,Power,Rajasthan,45-59,1163
USR001683,2024-07-07,Frequent,Haryana,25-34,782
USR001684,2026-02-20,Power,Delhi,25-34,189
USR001685,2025-03-14,Frequent,West Bengal,25-34,532
USR001686,2023-04-13,Occasional,Haryana,25-34,1233
USR001687,2023-08-30,Occasional,Karnataka,35-44,1094
USR001688,2025-05-17,New,Telangana,18-24,468
USR001689,2026-02-04,Frequent,Delhi,25-34,205
USR001690,2026-02-06,Frequent,Gujarat,35-44,203
USR001691,2024-12-26,New,West Bengal,25-34,610
USR001692,2025-03-26,Occasional,Maharashtra,45-59,520
USR001693,2025-05-13,Frequent,Uttar Pradesh,35-44,472
USR001694,2025-02-09,Occasional,Tamil Nadu,35-44,565
USR001695,2025-05-29,New,West Bengal,25-34,456
USR001696,2023-11-07,New,Maharashtra,18-24,1025
USR001697,2024-11-23,New,Delhi,18-24,643
USR001698,2024-12-29,Frequent,Tamil Nadu,35-44,607
USR001699,2025-04-12,Occasional,Rajasthan,18-24,503
USR001700,2025-10-26,Power,Tamil Nadu,18-24,306
USR001701,2025-03-30,Frequent,Rajasthan,18-24,516
USR001702,2023-03-26,Power,Delhi,60+,1251
USR001703,2025-03-20,Frequent,Rajasthan,25-34,526
USR001704,2026-03-25,New,Maharashtra,25-34,156
USR001705,2023-05-10,New,Karnataka,18-24,1206
USR001706,2023-08-20,Frequent,Tamil Nadu,25-34,1104
USR001707,2023-12-01,Power,Tamil Nadu,35-44,1001
USR001708,2023-08-10,Occasional,West Bengal,35-44,1114
USR001709,2023-01-01,Occasional,Tamil Nadu,18-24,1335
USR001710,2024-06-05,Occasional,Rajasthan,18-24,814
USR001711,2024-11-11,Frequent,Maharashtra,45-59,655
USR001712,2025-01-07,Power,Uttar Pradesh,35-44,598
USR001713,2025-10-11,New,Karnataka,25-34,321
USR001714,2025-05-28,Occasional,Maharashtra,35-44,457
USR001715,2024-08-15,Occasional,Haryana,25-34,743
USR001716,2023-05-10,Frequent,West Bengal,45-59,1206
USR001717,2023-05-14,Frequent,Delhi,35-44,1202
USR001718,2026-01-07,Frequent,Rajasthan,25-34,233
USR001719,2026-01-24,Frequent,Maharashtra,35-44,216
USR001720,2025-08-03,Power,Delhi,18-24,390
USR001721,2023-06-13,Occasional,Telangana,25-34,1172
USR001722,2023-08-03,Frequent,Gujarat,25-34,1121
USR001723,2025-03-18,Frequent,Uttar Pradesh,25-34,528
USR001724,2026-01-07,Frequent,Tamil Nadu,25-34,233
USR001725,2026-04-06,Occasional,Haryana,25-34,144
USR001726,2024-09-30,Power,Telangana,25-34,697
USR001727,2023-07-04,Occasional,Haryana,18-24,1151
USR001728,2024-10-04,Power,Maharashtra,18-24,693
USR001729,2023-10-04,Frequent,Delhi,18-24,1059
USR001730,2025-09-05,Power,Tamil Nadu,25-34,357
USR001731,2025-02-20,Power,Maharashtra,25-34,554
USR001732,2023-05-25,Frequent,Telangana,25-34,1191
USR001733,2023-05-07,Occasional,Haryana,25-34,1209
USR001734,2026-02-11,Power,Tamil Nadu,25-34,198
USR001735,2024-05-24,Occasional,Delhi,18-24,826
USR001736,2026-04-01,Occasional,Gujarat,25-34,149
USR001737,2025-02-15,Frequent,Maharashtra,18-24,559
USR001738,2026-03-18,Occasional,Delhi,18-24,163
USR001739,2026-04-03,Occasional,Maharashtra,18-24,147
USR001740,2025-02-09,Power,Uttar Pradesh,35-44,565
USR001741,2026-02-14,Frequent,Telangana,25-34,195
USR001742,2023-04-13,Occasional,Telangana,18-24,1233
USR001743,2023-01-30,Power,Uttar Pradesh,25-34,1306
USR001744,2025-01-15,Frequent,West Bengal,25-34,590
USR001745,2023-03-01,Frequent,Uttar Pradesh,35-44,1276
USR001746,2024-03-28,Occasional,Rajasthan,35-44,883
USR001747,2023-03-01,Occasional,Tamil Nadu,35-44,1276
USR001748,2025-01-26,Occasional,Telangana,35-44,579
USR001749,2023-09-25,Power,Delhi,35-44,1068
USR001750,2024-11-20,Frequent,Maharashtra,18-24,646
USR001751,2024-11-15,Frequent,Gujarat,18-24,651
USR001752,2023-04-20,New,Telangana,18-24,1226
USR001753,2024-01-18,New,Delhi,18-24,953
USR001754,2025-07-14,Occasional,West Bengal,25-34,410
USR001755,2025-08-28,Occasional,Delhi,35-44,365
USR001756,2023-05-18,Occasional,Karnataka,18-24,1198
USR001757,2024-07-29,Frequent,Karnataka,18-24,760
USR001758,2025-10-27,Power,Uttar Pradesh,25-34,305
USR001759,2025-11-24,Frequent,Maharashtra,18-24,277
USR001760,2026-01-04,New,West Bengal,25-34,236
USR001761,2025-03-22,Frequent,West Bengal,60+,524
USR001762,2023-09-19,Occasional,Karnataka,18-24,1074
USR001763,2025-01-03,Occasional,Maharashtra,45-59,602
USR001764,2024-07-13,Occasional,Telangana,35-44,776
USR001765,2023-12-03,Frequent,Telangana,18-24,999
USR001766,2023-08-16,Power,Maharashtra,18-24,1108
USR001767,2024-05-29,Occasional,West Bengal,25-34,821
USR001768,2025-05-30,Occasional,Haryana,35-44,455
USR001769,2025-12-26,New,Rajasthan,25-34,245
USR001770,2023-12-12,Occasional,Uttar Pradesh,45-59,990
USR001771,2023-12-25,Occasional,Karnataka,25-34,977
USR001772,2024-04-21,Frequent,Uttar Pradesh,25-34,859
USR001773,2024-07-03,New,Telangana,18-24,786
USR001774,2025-01-22,Occasional,West Bengal,25-34,583
USR001775,2023-10-26,Power,Karnataka,18-24,1037
USR001776,2024-02-01,Occasional,West Bengal,18-24,939
USR001777,2026-01-05,Frequent,West Bengal,25-34,235
USR001778,2023-06-23,Frequent,Telangana,35-44,1162
USR001779,2024-05-12,Frequent,Delhi,25-34,838
USR001780,2023-03-04,Occasional,Rajasthan,25-34,1273
USR001781,2023-12-14,Power,West Bengal,25-34,988
USR001782,2023-01-26,Frequent,Maharashtra,35-44,1310
USR001783,2023-05-18,Frequent,Telangana,45-59,1198
USR001784,2023-03-27,Occasional,Tamil Nadu,18-24,1250
USR001785,2024-04-15,Occasional,Rajasthan,25-34,865
USR001786,2023-10-24,Occasional,Tamil Nadu,25-34,1039
USR001787,2024-04-15,Power,Maharashtra,18-24,865
USR001788,2023-08-01,Frequent,Telangana,25-34,1123
USR001789,2025-10-31,Occasional,Karnataka,35-44,301
USR001790,2024-12-08,Power,Uttar Pradesh,18-24,628
USR001791,2025-01-06,Occasional,Telangana,18-24,599
USR001792,2025-12-24,Occasional,Rajasthan,35-44,247
USR001793,2023-05-16,Frequent,Haryana,18-24,1200
USR001794,2026-02-05,New,Gujarat,18-24,204
USR001795,2023-09-10,New,West Bengal,45-59,1083
USR001796,2025-11-15,Frequent,Rajasthan,35-44,286
USR001797,2026-03-09,Frequent,Haryana,25-34,172
USR001798,2023-11-14,Power,Haryana,18-24,1018
USR001799,2024-10-06,Frequent,Delhi,35-44,691
USR001800,2023-08-03,Occasional,West Bengal,25-34,1121
USR001801,2024-06-03,Occasional,Maharashtra,35-44,816
USR001802,2026-01-11,Frequent,Telangana,35-44,229
USR001803,2023-12-25,Occasional,Tamil Nadu,35-44,977
USR001804,2024-04-08,Frequent,Delhi,25-34,872
USR001805,2024-05-02,Frequent,Karnataka,18-24,848
USR001806,2023-08-19,Power,Rajasthan,25-34,1105
USR001807,2025-03-13,Power,Delhi,45-59,533
USR001808,2026-03-06,Occasional,Delhi,25-34,175
USR001809,2025-11-20,Power,Haryana,25-34,281
USR001810,2024-03-10,Occasional,Karnataka,18-24,901
USR001811,2023-08-28,New,Tamil Nadu,18-24,1096
USR001812,2023-01-05,New,Rajasthan,25-34,1331
USR001813,2025-06-07,Occasional,Maharashtra,45-59,447
USR001814,2025-11-06,Power,Haryana,25-34,295
USR001815,2026-02-17,Power,West Bengal,35-44,192
USR001816,2023-09-07,New,Karnataka,35-44,1086
USR001817,2024-01-23,Occasional,Karnataka,18-24,948
USR001818,2024-04-26,Power,Uttar Pradesh,45-59,854
USR001819,2024-05-14,Frequent,Karnataka,25-34,836
USR001820,2023-04-08,Frequent,Uttar Pradesh,25-34,1238
USR001821,2026-02-01,Frequent,Tamil Nadu,25-34,208
USR001822,2025-04-16,Power,Haryana,25-34,499
USR001823,2023-07-20,New,Tamil Nadu,35-44,1135
USR001824,2023-02-04,Frequent,Telangana,45-59,1301
USR001825,2023-01-08,Occasional,Uttar Pradesh,45-59,1328
USR001826,2025-02-15,Occasional,Karnataka,25-34,559
USR001827,2023-04-05,Occasional,Telangana,25-34,1241
USR001828,2023-07-08,New,Telangana,45-59,1147
USR001829,2024-09-04,Power,Karnataka,35-44,723
USR001830,2024-04-05,Power,Maharashtra,35-44,875
USR001831,2026-01-14,Occasional,Telangana,25-34,226
USR001832,2024-07-04,Frequent,West Bengal,18-24,785
USR001833,2023-01-31,Occasional,Rajasthan,35-44,1305
USR001834,2025-05-30,Occasional,Tamil Nadu,18-24,455
USR001835,2023-10-16,Occasional,Haryana,25-34,1047
USR001836,2025-04-09,Occasional,Haryana,25-34,506
USR001837,2023-02-01,Frequent,Rajasthan,25-34,1304
USR001838,2026-02-11,Frequent,Haryana,18-24,198
USR001839,2025-12-19,Power,West Bengal,35-44,252
USR001840,2023-05-29,Occasional,Gujarat,35-44,1187
USR001841,2025-05-28,Occasional,West Bengal,35-44,457
USR001842,2026-03-12,Frequent,Telangana,18-24,169
USR001843,2024-04-29,New,Karnataka,18-24,851
USR001844,2025-01-04,Frequent,Rajasthan,25-34,601
USR001845,2024-01-18,Occasional,Uttar Pradesh,60+,953
USR001846,2026-02-07,Power,Haryana,25-34,202
USR001847,2023-10-13,Power,West Bengal,25-34,1050
USR001848,2025-11-11,Occasional,Karnataka,25-34,290
USR001849,2025-07-24,Occasional,Karnataka,25-34,400
USR001850,2023-10-10,Frequent,Telangana,25-34,1053
USR001851,2023-06-02,New,Rajasthan,18-24,1183
USR001852,2023-07-08,Frequent,Haryana,25-34,1147
USR001853,2023-10-10,Occasional,Delhi,18-24,1053
USR001854,2025-09-04,Occasional,Haryana,18-24,358
USR001855,2023-04-20,Power,Uttar Pradesh,35-44,1226
USR001856,2025-01-20,Occasional,Delhi,18-24,585
USR001857,2026-02-07,Occasional,Uttar Pradesh,25-34,202
USR001858,2023-04-03,Occasional,Rajasthan,18-24,1243
USR001859,2026-03-29,New,Gujarat,25-34,152
USR001860,2023-01-01,Frequent,Maharashtra,45-59,1335
USR001861,2023-04-12,New,Telangana,18-24,1234
USR001862,2024-12-01,Occasional,Maharashtra,25-34,635
USR001863,2024-03-08,Power,Uttar Pradesh,35-44,903
USR001864,2025-08-20,Power,Rajasthan,18-24,373
USR001865,2026-02-20,Frequent,Uttar Pradesh,18-24,189
USR001866,2023-07-02,Frequent,Rajasthan,18-24,1153
USR001867,2024-06-20,Frequent,Tamil Nadu,18-24,799
USR001868,2025-05-09,New,Rajasthan,45-59,476
USR001869,2025-02-03,New,Karnataka,18-24,571
USR001870,2024-12-20,Power,Maharashtra,18-24,616
USR001871,2026-03-22,Occasional,Maharashtra,25-34,159
USR001872,2025-08-07,Power,Karnataka,60+,386
USR001873,2023-06-26,Occasional,Telangana,18-24,1159
USR001874,2023-03-31,Frequent,Tamil Nadu,45-59,1246
USR001875,2025-06-21,New,Haryana,18-24,433
USR001876,2023-03-31,New,Karnataka,35-44,1246
USR001877,2024-10-04,Frequent,Maharashtra,45-59,693
USR001878,2024-06-09,Power,Karnataka,35-44,810
USR001879,2026-03-21,Frequent,Rajasthan,35-44,160
USR001880,2024-08-23,Occasional,Delhi,35-44,735
USR001881,2025-12-04,Frequent,Haryana,25-34,267
USR001882,2024-03-12,Power,Telangana,25-34,899
USR001883,2024-06-10,Occasional,West Bengal,35-44,809
USR001884,2025-04-26,Power,Karnataka,45-59,489
USR001885,2025-11-20,Power,West Bengal,18-24,281
USR001886,2024-09-28,Power,Karnataka,18-24,699
USR001887,2023-05-25,New,Gujarat,18-24,1191
USR001888,2024-12-21,Frequent,Haryana,25-34,615
USR001889,2024-01-11,New,Uttar Pradesh,18-24,960
USR001890,2025-01-07,Occasional,Rajasthan,35-44,598
USR001891,2024-05-10,Occasional,Delhi,25-34,840
USR001892,2023-05-04,Occasional,Uttar Pradesh,60+,1212
USR001893,2025-06-10,New,Telangana,25-34,444
USR001894,2026-01-27,Occasional,Uttar Pradesh,45-59,213
USR001895,2026-01-14,Frequent,Rajasthan,25-34,226
USR001896,2023-12-29,Occasional,Tamil Nadu,25-34,973
USR001897,2024-09-02,Occasional,Delhi,25-34,725
USR001898,2024-11-08,Occasional,West Bengal,35-44,658
USR001899,2024-07-20,Frequent,Telangana,25-34,769
USR001900,2024-11-18,Occasional,Gujarat,45-59,648
USR001901,2023-11-23,Occasional,Delhi,35-44,1009
USR001902,2023-01-20,Frequent,Rajasthan,45-59,1316
USR001903,2024-10-26,New,West Bengal,25-34,671
USR001904,2024-09-25,Frequent,Haryana,18-24,702
USR001905,2024-04-23,New,Karnataka,60+,857
USR001906,2025-08-05,Frequent,Telangana,18-24,388
USR001907,2023-02-09,New,Uttar Pradesh,35-44,1296
USR001908,2025-06-30,Frequent,Maharashtra,25-34,424
USR001909,2023-12-29,Occasional,Maharashtra,25-34,973
USR001910,2025-01-29,Power,Gujarat,35-44,576
USR001911,2024-07-02,Frequent,Karnataka,25-34,787
USR001912,2023-01-02,Power,Delhi,18-24,1334
USR001913,2024-10-04,Frequent,Haryana,25-34,693
USR001914,2023-05-02,New,Telangana,35-44,1214
USR001915,2023-04-14,New,Karnataka,25-34,1232
USR001916,2024-01-10,Power,Gujarat,45-59,961
USR001917,2024-06-15,Occasional,Haryana,25-34,804
USR001918,2025-06-16,Occasional,West Bengal,18-24,438
USR001919,2025-06-26,Frequent,Delhi,25-34,428
USR001920,2026-02-01,New,Gujarat,35-44,208
USR001921,2025-01-19,Frequent,Tamil Nadu,25-34,586
USR001922,2023-05-15,New,Telangana,18-24,1201
USR001923,2024-03-18,Power,Maharashtra,18-24,893
USR001924,2026-03-31,New,Uttar Pradesh,25-34,150
USR001925,2023-03-06,Power,Telangana,18-24,1271
USR001926,2024-08-05,New,Rajasthan,18-24,753
USR001927,2023-07-12,Power,Gujarat,45-59,1143
USR001928,2023-12-23,Power,Gujarat,25-34,979
USR001929,2024-05-13,Power,Haryana,25-34,837
USR001930,2023-04-04,Occasional,Karnataka,18-24,1242
USR001931,2025-04-14,Power,Haryana,45-59,501
USR001932,2023-01-27,Frequent,Telangana,25-34,1309
USR001933,2026-01-26,New,Rajasthan,25-34,214
USR001934,2025-06-18,Frequent,Maharashtra,35-44,436
USR001935,2024-05-09,Power,Rajasthan,18-24,841
USR001936,2023-09-14,Frequent,Tamil Nadu,25-34,1079
USR001937,2026-03-13,Power,Uttar Pradesh,25-34,168
USR001938,2025-02-06,Power,Maharashtra,18-24,568
USR001939,2025-10-02,Frequent,Delhi,25-34,330
USR001940,2023-01-17,Occasional,Gujarat,35-44,1319
USR001941,2023-05-30,Frequent,Telangana,25-34,1186
USR001942,2023-09-24,Power,Delhi,18-24,1069
USR001943,2025-07-29,Frequent,Delhi,25-34,395
USR001944,2024-01-18,Frequent,Haryana,35-44,953
USR001945,2023-11-03,Occasional,Tamil Nadu,25-34,1029
USR001946,2023-07-15,New,Maharashtra,25-34,1140
USR001947,2025-05-13,Power,Maharashtra,25-34,472
USR001948,2023-01-12,Frequent,Rajasthan,25-34,1324
USR001949,2025-04-27,Frequent,Tamil Nadu,18-24,488
USR001950,2023-08-27,New,Telangana,25-34,1097
USR001951,2023-10-06,Frequent,Maharashtra,18-24,1057
USR001952,2024-11-16,Power,West Bengal,25-34,650
USR001953,2026-02-26,Frequent,Rajasthan,25-34,183
USR001954,2026-03-04,Power,Karnataka,18-24,177
USR001955,2025-05-17,Occasional,Telangana,18-24,468
USR001956,2024-05-07,Occasional,Delhi,35-44,843
USR001957,2023-10-17,Frequent,Gujarat,25-34,1046
USR001958,2023-06-09,Occasional,West Bengal,45-59,1176
USR001959,2023-09-16,New,West Bengal,18-24,1077
USR001960,2024-12-06,Power,Tamil Nadu,35-44,630
USR001961,2026-02-01,New,Tamil Nadu,25-34,208
USR001962,2023-12-11,New,Haryana,35-44,991
USR001963,2023-12-17,New,Rajasthan,35-44,985
USR001964,2025-12-05,Frequent,West Bengal,35-44,266
USR001965,2025-01-19,Frequent,Telangana,18-24,586
USR001966,2023-08-18,Frequent,Tamil Nadu,25-34,1106
USR001967,2024-11-11,Frequent,Karnataka,35-44,655
USR001968,2024-10-02,Frequent,West Bengal,25-34,695
USR001969,2025-08-21,Occasional,Karnataka,25-34,372
USR001970,2025-11-24,New,Maharashtra,35-44,277
USR001971,2024-11-26,Power,West Bengal,25-34,640
USR001972,2024-03-18,New,Telangana,25-34,893
USR001973,2023-11-13,Frequent,Haryana,25-34,1019
USR001974,2023-12-20,Power,Uttar Pradesh,25-34,982
USR001975,2024-09-28,Power,Karnataka,60+,699
USR001976,2023-10-10,Occasional,West Bengal,18-24,1053
USR001977,2023-04-21,Occasional,Tamil Nadu,25-34,1225
USR001978,2026-01-04,New,Tamil Nadu,18-24,236
USR001979,2023-11-15,New,Karnataka,18-24,1017
USR001980,2025-09-24,Power,Tamil Nadu,35-44,338
USR001981,2025-12-10,Frequent,Karnataka,25-34,261
USR001982,2025-01-07,Frequent,Tamil Nadu,35-44,598
USR001983,2023-09-17,Frequent,Maharashtra,18-24,1076
USR001984,2024-03-01,Power,Uttar Pradesh,45-59,910
USR001985,2023-11-02,Occasional,Delhi,18-24,1030
USR001986,2025-06-17,Frequent,Delhi,25-34,437
USR001987,2023-07-31,Occasional,Tamil Nadu,18-24,1124
USR001988,2023-09-25,Frequent,Telangana,25-34,1068
USR001989,2023-04-07,Occasional,Telangana,18-24,1239
USR001990,2023-04-28,Occasional,Haryana,18-24,1218
USR001991,2025-06-20,Frequent,Gujarat,25-34,434
USR001992,2026-04-12,New,Rajasthan,18-24,138
USR001993,2023-05-26,Frequent,Delhi,60+,1190
USR001994,2023-07-03,Occasional,Karnataka,25-34,1152
USR001995,2025-02-13,Power,Maharashtra,35-44,561
USR001996,2023-11-22,Frequent,Rajasthan,18-24,1010
USR001997,2023-03-01,Occasional,Rajasthan,35-44,1276
USR001998,2023-05-17,Frequent,Telangana,18-24,1199
USR001999,2026-03-08,New,Tamil Nadu,45-59,173
USR002000,2025-05-09,Frequent,Rajasthan,18-24,476
USR002001,2025-04-11,Frequent,Gujarat,45-59,504
USR002002,2025-05-05,Power,Telangana,25-34,480
USR002003,2023-03-25,Occasional,Telangana,45-59,1252
USR002004,2023-06-22,Frequent,Telangana,25-34,1163
USR002005,2023-05-04,Occasional,Uttar Pradesh,35-44,1212
USR002006,2024-06-05,Occasional,Maharashtra,25-34,814
USR002007,2025-06-02,Occasional,Tamil Nadu,25-34,452
USR002008,2024-01-22,Frequent,Haryana,25-34,949
USR002009,2023-01-18,Occasional,Haryana,25-34,1318
USR002010,2025-07-18,Occasional,Delhi,25-34,406
USR002011,2025-06-07,Power,Karnataka,18-24,447
USR002012,2023-10-28,Occasional,Telangana,25-34,1035
USR002013,2024-12-04,Power,Rajasthan,25-34,632
USR002014,2024-06-29,Frequent,Karnataka,25-34,790
USR002015,2025-11-17,Frequent,Maharashtra,25-34,284
USR002016,2025-10-06,Power,Haryana,45-59,326
USR002017,2023-07-20,Frequent,Telangana,18-24,1135
USR002018,2024-05-06,Frequent,Karnataka,25-34,844
USR002019,2026-03-15,Frequent,Uttar Pradesh,18-24,166
USR002020,2026-02-20,Occasional,Tamil Nadu,45-59,189
USR002021,2024-07-30,Power,Delhi,45-59,759
USR002022,2023-04-28,Occasional,Tamil Nadu,18-24,1218
USR002023,2024-06-17,Power,Maharashtra,35-44,802
USR002024,2024-05-08,New,Gujarat,35-44,842
USR002025,2025-12-19,Frequent,Maharashtra,25-34,252
USR002026,2024-06-30,Occasional,West Bengal,35-44,789
USR002027,2025-03-10,Power,Haryana,25-34,536
USR002028,2025-10-19,Occasional,West Bengal,25-34,313
USR002029,2024-07-03,Frequent,Gujarat,45-59,786
USR002030,2025-01-08,Power,Telangana,25-34,597
USR002031,2025-08-25,Power,Uttar Pradesh,25-34,368
USR002032,2025-10-26,Occasional,Karnataka,25-34,306
USR002033,2024-07-28,New,Delhi,25-34,761
USR002034,2025-01-27,New,Maharashtra,25-34,578
USR002035,2024-09-19,Frequent,Gujarat,18-24,708
USR002036,2025-03-28,Frequent,Gujarat,35-44,518
USR002037,2025-01-30,Frequent,Telangana,25-34,575
USR002038,2025-07-03,Occasional,Tamil Nadu,18-24,421
USR002039,2024-07-19,New,Gujarat,35-44,770
USR002040,2023-09-01,Occasional,Telangana,18-24,1092
USR002041,2024-08-08,New,Uttar Pradesh,25-34,750
USR002042,2026-04-10,Occasional,Delhi,45-59,140
USR002043,2023-08-27,Occasional,Gujarat,45-59,1097
USR002044,2024-03-13,Frequent,Maharashtra,25-34,898
USR002045,2025-04-25,Occasional,West Bengal,18-24,490
USR002046,2023-02-07,New,Karnataka,25-34,1298
USR002047,2025-12-23,Power,Delhi,18-24,248
USR002048,2023-09-04,New,Rajasthan,25-34,1089
USR002049,2026-02-14,Occasional,Delhi,18-24,195
USR002050,2024-07-26,Frequent,Delhi,25-34,763
USR002051,2025-11-01,Frequent,Uttar Pradesh,18-24,300
USR002052,2025-10-17,New,West Bengal,18-24,315
USR002053,2023-12-02,Power,Maharashtra,25-34,1000
USR002054,2025-04-21,Frequent,Delhi,18-24,494
USR002055,2025-06-29,Frequent,Delhi,25-34,425
USR002056,2025-03-30,Frequent,Telangana,18-24,516
USR002057,2025-08-16,New,Uttar Pradesh,45-59,377
USR002058,2023-04-06,Power,Gujarat,35-44,1240
USR002059,2025-06-18,Power,Karnataka,18-24,436
USR002060,2025-01-22,Occasional,Rajasthan,25-34,583
USR002061,2023-04-04,New,Delhi,25-34,1242
USR002062,2023-12-31,Frequent,Karnataka,25-34,971
USR002063,2024-10-16,Frequent,Tamil Nadu,18-24,681
USR002064,2023-02-24,Frequent,Tamil Nadu,45-59,1281
USR002065,2023-09-10,Frequent,Tamil Nadu,35-44,1083
