transaction_id,user_id,payer_bank_id,payee_bank_id,amount,timestamp,transaction_type,device_id,network_type,payment_app,final_status,failure_code
TXN00005014,USR008169,BNK004,BNK001,1468.39,2026-08-20 08:09:51,P2M,DEV004755,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00005015,USR006614,BNK003,BNK002,15.62,2026-08-21 08:06:12,P2M,DEV002927,3G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005016,USR003090,BNK008,BNK004,927.81,2026-08-03 07:54:56,P2P,DEV004851,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005017,USR009008,BNK004,BNK001,246.81,2026-08-23 05:50:03,P2P,DEV001736,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00005018,USR009091,BNK003,BNK002,1751.58,2026-08-04 14:00:43,P2M,DEV003455,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005019,USR003255,BNK006,BNK001,4752.06,2026-08-03 12:11:58,P2P,DEV001653,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005020,USR003756,BNK002,BNK004,1277.94,2026-08-20 14:31:01,P2M,DEV000052,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005021,USR004123,BNK008,BNK005,1056.86,2026-08-13 10:18:19,P2P,DEV002608,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005022,USR002752,BNK002,BNK006,150.01,2026-08-25 17:57:04,P2P,DEV001104,5G,BHIM,SUCCESS,ERR_SUCCESS
TXN00005023,USR001208,BNK005,BNK004,653.47,2026-08-18 04:38:31,P2M,DEV002897,4G,CRED,SUCCESS,ERR_SUCCESS
TXN00005024,USR004602,BNK006,BNK008,53.83,2026-08-10 06:30:19,P2M,DEV001923,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005025,USR003073,BNK004,BNK001,145.95,2026-08-22 06:14:56,P2P,DEV001846,3G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005026,USR008144,BNK008,BNK003,91.69,2026-07-29 22:42:27,P2M,DEV000849,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005027,USR002512,BNK001,BNK007,1843.82,2026-07-30 21:40:31,P2M,DEV003336,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005028,USR008084,BNK010,BNK004,67.75,2026-08-04 21:54:05,P2P,DEV001084,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005029,USR004604,BNK002,BNK004,1795.81,2026-08-20 13:39:39,P2M,DEV003929,5G,PhonePe,FAILED,ERR_BD_01
TXN00005030,USR000184,BNK001,BNK008,208.7,2026-07-28 00:57:10,P2M,DEV000276,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005031,USR006151,BNK006,BNK008,200.1,2026-08-11 20:25:22,P2P,DEV000996,4G,Google Pay,FAILED,ERR_TD_01
TXN00005032,USR001455,BNK002,BNK008,129.95,2026-08-16 15:23:58,P2M,DEV002189,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005033,USR001966,BNK001,BNK003,943.56,2026-08-12 15:56:37,P2M,DEV004266,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00005034,USR007237,BNK006,BNK004,1641.8,2026-07-29 22:59:02,P2M,DEV004947,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005035,USR009579,BNK001,BNK001,90.98,2026-08-07 19:56:56,P2M,DEV001895,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005036,USR005322,BNK002,BNK007,9303.35,2026-08-19 08:44:45,P2M,DEV004486,4G,PhonePe,FAILED,ERR_BD_03
TXN00005037,USR003009,BNK004,BNK005,181.55,2026-08-25 02:37:22,P2M,DEV000411,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005038,USR005230,BNK002,BNK003,23.2,2026-08-22 09:08:56,P2P,DEV002799,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005039,USR008731,BNK005,BNK002,6356.11,2026-08-21 03:22:19,P2M,DEV003691,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005040,USR005482,BNK007,BNK004,74.34,2026-08-15 23:44:53,P2P,DEV003468,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005041,USR001800,BNK003,BNK009,462.73,2026-08-22 00:30:55,P2P,DEV001950,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00005042,USR006344,BNK004,BNK003,181.04,2026-08-05 03:16:13,P2M,DEV002585,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005043,USR006294,BNK001,BNK005,56.72,2026-08-11 19:39:27,P2P,DEV002914,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005044,USR008579,BNK009,BNK004,1681.78,2026-08-10 16:58:44,P2M,DEV003686,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005045,USR000475,BNK001,BNK010,71.91,2026-08-17 18:36:56,P2P,DEV002455,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005046,USR008776,BNK001,BNK002,470.63,2026-07-28 07:53:42,P2M,DEV001241,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005047,USR001905,BNK009,BNK010,72.23,2026-08-07 10:05:41,P2P,DEV004039,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005048,USR005448,BNK006,BNK010,175.5,2026-08-11 11:56:29,P2M,DEV000616,5G,CRED,SUCCESS,ERR_SUCCESS
TXN00005049,USR008396,BNK001,BNK001,46.43,2026-08-02 16:10:01,P2P,DEV001266,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005050,USR002156,BNK002,BNK004,484.84,2026-08-27 06:49:44,P2M,DEV004485,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005051,USR009708,BNK004,BNK004,7574.05,2026-07-28 09:11:49,P2P,DEV001781,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005052,USR006516,BNK003,BNK003,172.84,2026-08-07 08:18:05,P2M,DEV004222,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005053,USR001300,BNK003,BNK001,3406.71,2026-08-25 21:47:10,P2M,DEV000758,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005054,USR004735,BNK001,BNK002,404.09,2026-08-01 03:13:26,P2M,DEV001639,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00005055,USR004739,BNK003,BNK006,1438.8,2026-08-18 11:16:43,P2M,DEV002798,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005056,USR006946,BNK010,BNK010,108.18,2026-07-29 21:53:01,P2M,DEV001773,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005057,USR007061,BNK001,BNK004,6555.26,2026-08-18 15:30:13,P2M,DEV001260,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005058,USR007098,BNK002,BNK007,200.85,2026-08-05 19:15:51,P2P,DEV002264,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005059,USR004399,BNK006,BNK003,58.32,2026-08-14 10:43:24,P2M,DEV002293,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005060,USR004205,BNK004,BNK001,13.77,2026-08-20 04:56:35,P2P,DEV002643,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005061,USR007849,BNK004,BNK006,1205.7,2026-08-06 14:10:25,P2P,DEV000183,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00005062,USR003394,BNK003,BNK001,721.77,2026-08-07 16:56:32,P2P,DEV000969,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005063,USR001582,BNK003,BNK010,66.46,2026-08-01 09:13:36,P2P,DEV004542,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005064,USR004270,BNK003,BNK006,232.63,2026-08-17 12:40:47,P2M,DEV000747,4G,Paytm,FAILED,ERR_BD_02
TXN00005065,USR004188,BNK004,BNK002,586.19,2026-08-05 05:09:37,P2P,DEV000741,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005066,USR007534,BNK001,BNK004,113.74,2026-08-25 01:58:34,P2M,DEV002173,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005067,USR002471,BNK007,BNK001,1587.51,2026-08-10 05:58:17,P2M,DEV000191,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005068,USR005384,BNK003,BNK003,146.62,2026-08-20 12:25:46,P2P,DEV001341,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005069,USR009258,BNK008,BNK007,349.34,2026-08-22 15:26:37,P2M,DEV003689,5G,PhonePe,FAILED,ERR_BD_01
TXN00005070,USR005896,BNK002,BNK001,1099.14,2026-08-05 13:41:18,P2M,DEV000346,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005071,USR008367,BNK003,BNK001,8530.66,2026-08-11 02:03:43,P2P,DEV002217,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005072,USR000298,BNK006,BNK007,81.07,2026-08-22 03:20:56,P2M,DEV000936,WiFi,BHIM,SUCCESS,ERR_SUCCESS
TXN00005073,USR002238,BNK005,BNK008,1455.21,2026-08-21 10:08:20,P2P,DEV004760,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00005074,USR005867,BNK002,BNK003,197.42,2026-08-02 10:21:30,P2M,DEV000359,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005075,USR004871,BNK003,BNK010,12.79,2026-08-18 05:43:19,P2P,DEV001351,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005076,USR005950,BNK001,BNK002,4623.88,2026-08-18 12:12:23,P2P,DEV000132,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005077,USR008976,BNK006,BNK007,1212.28,2026-08-04 13:07:55,P2P,DEV000545,WiFi,Paytm,SUCCESS,ERR_SUCCESS
TXN00005078,USR009568,BNK001,BNK005,17.62,2026-08-07 01:00:23,P2M,DEV000282,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00005079,USR005391,BNK001,BNK003,214.05,2026-08-01 20:32:24,P2P,DEV004353,WiFi,PhonePe,FAILED,ERR_BD_02
TXN00005080,USR005866,BNK001,BNK008,872.94,2026-08-21 14:51:46,P2P,DEV000762,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005081,USR008092,BNK002,BNK004,82.41,2026-08-16 02:23:47,P2M,DEV000574,3G,Paytm,FAILED,ERR_BD_02
TXN00005082,USR004959,BNK003,BNK002,2523.17,2026-08-05 17:05:35,P2P,DEV004223,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005083,USR003081,BNK003,BNK005,388.51,2026-08-19 19:51:21,P2M,DEV000586,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005084,USR006566,BNK001,BNK009,237.23,2026-08-21 12:52:57,P2M,DEV004241,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005085,USR000566,BNK007,BNK001,1145.52,2026-08-19 19:51:53,P2P,DEV004833,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005086,USR004131,BNK004,BNK004,26.82,2026-07-29 21:42:35,P2P,DEV001423,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00005087,USR008209,BNK001,BNK002,1966.29,2026-08-14 14:14:23,P2P,DEV004315,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005088,USR004897,BNK006,BNK002,666.9,2026-08-12 00:39:23,P2M,DEV000878,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00005089,USR007830,BNK002,BNK002,49876.83,2026-08-24 16:01:32,P2P,DEV004853,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005090,USR003355,BNK009,BNK003,234.8,2026-08-10 19:52:09,P2M,DEV001526,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005091,USR008279,BNK002,BNK005,170.65,2026-07-31 22:37:02,P2P,DEV000927,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005092,USR003235,BNK005,BNK001,61.6,2026-07-31 09:08:16,P2P,DEV004697,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00005093,USR004278,BNK003,BNK002,12267.63,2026-08-16 13:55:46,P2M,DEV002459,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005094,USR001338,BNK006,BNK003,8473.91,2026-07-28 08:18:15,P2M,DEV002822,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005095,USR000699,BNK007,BNK006,815.53,2026-08-13 22:47:34,P2P,DEV002007,4G,Google Pay,FAILED,ERR_BD_02
TXN00005096,USR004951,BNK001,BNK003,25659.14,2026-07-31 01:02:55,P2M,DEV004221,4G,Paytm,FAILED,ERR_BD_01
TXN00005097,USR002896,BNK008,BNK005,248.08,2026-08-18 12:12:06,P2M,DEV002177,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005098,USR007616,BNK001,BNK005,238.2,2026-08-01 23:11:33,P2P,DEV004243,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005099,USR001641,BNK005,BNK005,85.62,2026-08-20 13:25:05,P2M,DEV002851,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005100,USR003658,BNK001,BNK002,82.17,2026-08-10 07:43:19,P2M,DEV001178,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005101,USR007083,BNK001,BNK008,6557.03,2026-08-22 18:21:11,P2P,DEV000840,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005102,USR008086,BNK002,BNK003,41.81,2026-08-22 12:46:57,P2M,DEV004221,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005103,USR000213,BNK002,BNK002,1476.04,2026-08-15 17:38:47,P2M,DEV000866,5G,BHIM,SUCCESS,ERR_SUCCESS
TXN00005104,USR007295,BNK004,BNK001,196.45,2026-08-27 07:14:42,P2P,DEV001594,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005105,USR004607,BNK006,BNK002,2911.65,2026-08-17 23:19:59,P2P,DEV001496,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00005106,USR002143,BNK001,BNK001,25.19,2026-08-01 07:44:21,P2P,DEV001517,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00005107,USR007123,BNK001,BNK002,1578.81,2026-08-20 21:03:48,P2M,DEV001855,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005108,USR009135,BNK006,BNK002,3719.3,2026-08-20 01:16:46,P2M,DEV002507,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005109,USR004467,BNK006,BNK001,155.05,2026-08-03 09:32:17,P2M,DEV004962,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005110,USR001816,BNK010,BNK001,9196.64,2026-08-23 19:25:23,P2P,DEV000209,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005111,USR007682,BNK002,BNK002,5729.28,2026-08-23 10:50:47,P2P,DEV002334,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005112,USR008838,BNK004,BNK006,1108.01,2026-08-27 18:24:15,P2M,DEV002547,5G,BHIM,SUCCESS,ERR_SUCCESS
TXN00005113,USR004573,BNK007,BNK003,27.27,2026-08-03 04:15:07,P2P,DEV002004,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005114,USR007506,BNK001,BNK001,1167.38,2026-08-07 01:54:11,P2M,DEV000977,5G,Paytm,SUCCESS,ERR_SUCCESS
TXN00005115,USR002102,BNK010,BNK007,336.8,2026-08-07 08:06:51,P2P,DEV000613,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005116,USR005521,BNK004,BNK002,700.93,2026-08-21 18:37:48,P2P,DEV000945,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005117,USR006580,BNK001,BNK002,186.12,2026-08-08 17:15:50,P2P,DEV001271,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005118,USR005139,BNK004,BNK004,144.98,2026-08-01 04:13:37,P2P,DEV003517,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005119,USR009011,BNK001,BNK001,83.75,2026-08-20 15:07:49,P2P,DEV002845,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005120,USR007434,BNK003,BNK004,107.23,2026-08-12 16:13:38,P2M,DEV000735,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005121,USR000631,BNK002,BNK006,545.32,2026-08-21 21:00:39,P2M,DEV002797,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005122,USR005862,BNK004,BNK002,239.46,2026-07-31 03:43:08,P2P,DEV001235,WiFi,Google Pay,FAILED,ERR_BD_04
TXN00005123,USR006624,BNK004,BNK006,7975.9,2026-08-13 03:16:35,P2P,DEV001787,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005124,USR002433,BNK010,BNK002,140.11,2026-08-18 16:32:01,P2M,DEV001096,4G,PhonePe,FAILED,ERR_BD_05
TXN00005125,USR004846,BNK003,BNK002,223.69,2026-08-23 20:29:51,P2P,DEV003101,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005126,USR003315,BNK001,BNK001,2314.49,2026-08-04 19:58:25,P2M,DEV003413,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005127,USR006581,BNK004,BNK001,158.25,2026-07-28 12:23:42,P2M,DEV003676,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005128,USR006625,BNK002,BNK006,336.61,2026-08-12 10:45:52,P2P,DEV000346,WiFi,Paytm,SUCCESS,ERR_SUCCESS
TXN00005129,USR008394,BNK005,BNK002,12.04,2026-08-01 02:22:09,P2P,DEV003920,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005130,USR007697,BNK007,BNK006,7470.72,2026-08-25 06:27:28,P2M,DEV003849,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005131,USR007761,BNK001,BNK001,1299.28,2026-08-04 12:48:01,P2P,DEV002475,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005132,USR006323,BNK001,BNK005,1927.0,2026-08-23 12:20:48,P2M,DEV000826,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005133,USR005358,BNK001,BNK001,74.46,2026-08-25 08:33:20,P2P,DEV000701,4G,CRED,SUCCESS,ERR_SUCCESS
TXN00005134,USR003982,BNK004,BNK004,9007.4,2026-08-27 13:16:56,P2M,DEV001617,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005135,USR009965,BNK007,BNK002,1901.23,2026-08-18 19:18:31,P2M,DEV000433,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005136,USR003769,BNK009,BNK002,164.96,2026-07-29 06:41:33,P2M,DEV004540,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005137,USR003166,BNK002,BNK010,135.76,2026-08-20 14:17:08,P2M,DEV004232,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005138,USR009405,BNK007,BNK006,482.26,2026-08-11 22:29:55,P2P,DEV002176,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005139,USR006907,BNK007,BNK007,1768.54,2026-08-03 17:40:26,P2P,DEV004531,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005140,USR004700,BNK006,BNK001,5728.25,2026-08-05 05:28:17,P2M,DEV004080,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005141,USR004196,BNK010,BNK003,191.09,2026-08-23 10:25:25,P2M,DEV002155,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005142,USR004936,BNK002,BNK005,1533.54,2026-08-24 10:23:59,P2M,DEV002185,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005143,USR007889,BNK002,BNK010,224.52,2026-08-19 13:49:30,P2P,DEV002834,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00005144,USR000734,BNK004,BNK004,113.65,2026-08-27 03:27:44,P2P,DEV001440,5G,BHIM,SUCCESS,ERR_SUCCESS
TXN00005145,USR005064,BNK005,BNK002,1724.16,2026-08-02 18:21:06,P2P,DEV000627,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005146,USR003526,BNK001,BNK005,1226.39,2026-08-25 05:01:26,P2M,DEV003139,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00005147,USR003697,BNK001,BNK002,158.69,2026-08-08 18:01:34,P2M,DEV003382,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005148,USR006059,BNK006,BNK005,110.48,2026-08-14 22:53:12,P2M,DEV003336,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005149,USR004718,BNK004,BNK007,283.31,2026-08-04 20:05:29,P2M,DEV002343,3G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005150,USR002821,BNK003,BNK003,12.63,2026-08-17 21:15:37,P2M,DEV000108,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005151,USR007867,BNK001,BNK001,78.46,2026-08-23 08:46:21,P2P,DEV001900,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00005152,USR006270,BNK002,BNK003,109.64,2026-07-29 07:40:43,P2M,DEV002485,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005153,USR008842,BNK005,BNK003,215.34,2026-08-04 11:35:16,P2P,DEV004560,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005154,USR006435,BNK008,BNK005,1724.05,2026-08-02 19:42:55,P2M,DEV001242,WiFi,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005155,USR003397,BNK004,BNK006,35.57,2026-08-01 04:58:52,P2P,DEV002543,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005156,USR008293,BNK002,BNK002,49.98,2026-08-26 15:35:24,P2P,DEV001796,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005157,USR001155,BNK003,BNK002,214.15,2026-08-12 12:00:26,P2M,DEV004743,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005158,USR001172,BNK001,BNK009,1322.33,2026-08-11 16:51:12,P2P,DEV003528,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005159,USR005528,BNK002,BNK002,313.15,2026-08-18 06:30:03,P2M,DEV002174,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005160,USR007311,BNK001,BNK001,630.52,2026-08-16 11:40:13,P2M,DEV004376,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005161,USR005461,BNK002,BNK002,529.92,2026-08-18 05:33:45,P2P,DEV000192,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00005162,USR006621,BNK003,BNK001,5019.93,2026-07-29 17:47:38,P2M,DEV000225,4G,BHIM,SUCCESS,ERR_SUCCESS
TXN00005163,USR009193,BNK005,BNK001,80.94,2026-07-29 04:41:40,P2M,DEV004029,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005164,USR004790,BNK004,BNK009,832.35,2026-08-24 22:28:38,P2P,DEV004245,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005165,USR007704,BNK001,BNK003,48976.92,2026-08-03 09:16:41,P2M,DEV003124,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005166,USR007522,BNK004,BNK008,3140.43,2026-08-13 16:58:52,P2P,DEV001217,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005167,USR000320,BNK002,BNK006,116.42,2026-07-29 23:36:43,P2M,DEV000055,WiFi,Paytm,SUCCESS,ERR_SUCCESS
TXN00005168,USR005568,BNK008,BNK003,1613.83,2026-08-19 04:08:54,P2M,DEV001152,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005169,USR003854,BNK001,BNK005,115.47,2026-08-21 04:29:30,P2P,DEV003964,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005170,USR007183,BNK008,BNK002,104.32,2026-08-26 17:38:41,P2M,DEV001491,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005171,USR008397,BNK001,BNK006,24176.71,2026-07-31 19:44:24,P2M,DEV001164,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005172,USR001436,BNK006,BNK006,102.55,2026-08-10 16:45:41,P2M,DEV001648,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005173,USR002092,BNK003,BNK008,111.5,2026-08-03 20:47:12,P2M,DEV003994,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005174,USR000340,BNK006,BNK003,1821.47,2026-08-10 16:52:53,P2P,DEV001361,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005175,USR000873,BNK001,BNK003,111.72,2026-08-12 13:16:15,P2P,DEV004413,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005176,USR004651,BNK001,BNK003,247.68,2026-08-08 15:11:52,P2M,DEV002319,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005177,USR002453,BNK002,BNK001,1139.81,2026-08-03 22:48:00,P2P,DEV003081,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005178,USR008030,BNK003,BNK006,148.16,2026-08-01 10:01:27,P2M,DEV001720,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005179,USR008879,BNK002,BNK008,43578.95,2026-08-06 18:28:21,P2M,DEV002408,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005180,USR005743,BNK002,BNK002,114.73,2026-08-10 02:24:03,P2M,DEV001659,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005181,USR002328,BNK004,BNK001,1791.83,2026-08-08 11:02:50,P2P,DEV001278,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005182,USR003909,BNK001,BNK007,187.64,2026-08-14 20:47:38,P2M,DEV002856,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005183,USR001453,BNK001,BNK002,1640.95,2026-08-25 22:43:10,P2M,DEV004413,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005184,USR003964,BNK001,BNK005,41.59,2026-08-08 16:21:45,P2P,DEV001534,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005185,USR001166,BNK006,BNK005,248.06,2026-08-19 02:05:47,P2M,DEV002921,WiFi,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005186,USR008093,BNK008,BNK002,1171.15,2026-08-14 15:47:02,P2M,DEV004577,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00005187,USR002370,BNK006,BNK004,161.58,2026-08-22 00:32:36,P2P,DEV004182,5G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005188,USR003461,BNK001,BNK004,270.48,2026-08-17 19:51:28,P2P,DEV002335,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005189,USR002393,BNK002,BNK005,168.2,2026-08-04 17:41:41,P2M,DEV002529,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005190,USR001627,BNK004,BNK003,43.89,2026-08-05 08:20:52,P2M,DEV004603,4G,PhonePe,SUCCESS,ERR_SUCCESS
TXN00005191,USR007698,BNK004,BNK007,917.44,2026-08-17 09:13:06,P2M,DEV000767,4G,Paytm,SUCCESS,ERR_SUCCESS
TXN00005192,USR006399,BNK003,BNK005,198.2,2026-08-20 23:53:22,P2P,DEV001908,4G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005193,USR001333,BNK003,BNK001,75.57,2026-08-27 05:53:01,P2M,DEV001817,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005194,USR002474,BNK003,BNK002,236.71,2026-08-25 15:36:15,P2P,DEV002449,5G,Google Pay,SUCCESS,ERR_SUCCESS
TXN00005195,USR006030,BNK005,BNK002,1162.82,2026-08-22 20:01:53,P2M,DEV001019,4G,Google Pay,SUCCESS,ERR_SUCCESS
